"Message",Normal,"          P/Invoke 'core_eigenNonSymmetric' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_eigenNonSymmetric'."
"Message",Normal,"          P/Invoke 'core_calcCovarMatrix_Mat' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_calcCovarMatrix_Mat'."
"Message",Normal,"          P/Invoke 'core_calcCovarMatrix_InputArray' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_calcCovarMatrix_InputArray'."
"Message",Normal,"          P/Invoke 'core_PCACompute' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCACompute'."
"Message",Normal,"          P/Invoke 'core_PCACompute2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCACompute2'."
"Message",Normal,"          P/Invoke 'core_PCAComputeVar' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCAComputeVar'."
"Message",Normal,"          P/Invoke 'core_PCAComputeVar2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCAComputeVar2'."
"Message",Normal,"          P/Invoke 'core_PCAProject' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCAProject'."
"Message",Normal,"          P/Invoke 'core_PCABackProject' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCABackProject'."
"Message",Normal,"          P/Invoke 'core_SVDecomp' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVDecomp'."
"Message",Normal,"          P/Invoke 'core_SVBackSubst' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVBackSubst'."
"Message",Normal,"          P/Invoke 'core_Mahalanobis' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_Mahalanobis'."
"Message",Normal,"          P/Invoke 'core_dft' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_dft'."
"Message",Normal,"          P/Invoke 'core_idft' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_idft'."
"Message",Normal,"          P/Invoke 'core_dct' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_dct'."
"Message",Normal,"          P/Invoke 'core_idct' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_idct'."
"Message",Normal,"          P/Invoke 'core_mulSpectrums' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_mulSpectrums'."
"Message",Normal,"          P/Invoke 'core_getOptimalDFTSize' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_getOptimalDFTSize'."
"Message",Normal,"          P/Invoke 'core_theRNG_get' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_theRNG_get'."
"Message",Normal,"          P/Invoke 'core_theRNG_set' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_theRNG_set'."
"Message",Normal,"          P/Invoke 'core_randu_InputArray' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_randu_InputArray'."
"Message",Normal,"          P/Invoke 'core_randu_Scalar' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_randu_Scalar'."
"Message",Normal,"          P/Invoke 'core_randn_InputArray' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_randn_InputArray'."
"Message",Normal,"          P/Invoke 'core_randn_Scalar' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_randn_Scalar'."
"Message",Normal,"          P/Invoke 'core_randShuffle' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_randShuffle'."
"Message",Normal,"          P/Invoke 'core_randShuffle' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_randShuffle'."
"Message",Normal,"          P/Invoke 'core_kmeans' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_kmeans'."
"Message",Normal,"          P/Invoke 'core_cubeRoot' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_cubeRoot'."
"Message",Normal,"          P/Invoke 'core_fastAtan2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_fastAtan2'."
"Message",Normal,"          P/Invoke 'core_Algorithm_write' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_Algorithm_write'."
"Message",Normal,"          P/Invoke 'core_Algorithm_read' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_Algorithm_read'."
"Message",Normal,"          P/Invoke 'core_Algorithm_empty' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_Algorithm_empty'."
"Message",Normal,"          P/Invoke 'core_Algorithm_save' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_Algorithm_save'."
"Message",Normal,"          P/Invoke 'core_Algorithm_getDefaultName' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_Algorithm_getDefaultName'."
"Message",Normal,"          P/Invoke 'core_PCA_new1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_new1'."
"Message",Normal,"          P/Invoke 'core_PCA_new2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_new2'."
"Message",Normal,"          P/Invoke 'core_PCA_new3' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_new3'."
"Message",Normal,"          P/Invoke 'core_PCA_delete' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_delete'."
"Message",Normal,"          P/Invoke 'core_PCA_operatorThis' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_operatorThis'."
"Message",Normal,"          P/Invoke 'core_PCA_computeVar' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_computeVar'."
"Message",Normal,"          P/Invoke 'core_PCA_project1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_project1'."
"Message",Normal,"          P/Invoke 'core_PCA_project2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_project2'."
"Message",Normal,"          P/Invoke 'core_PCA_backProject1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_backProject1'."
"Message",Normal,"          P/Invoke 'core_PCA_backProject2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_backProject2'."
"Message",Normal,"          P/Invoke 'core_PCA_eigenvectors' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_eigenvectors'."
"Message",Normal,"          P/Invoke 'core_PCA_eigenvalues' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_eigenvalues'."
"Message",Normal,"          P/Invoke 'core_PCA_mean' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_mean'."
"Message",Normal,"          P/Invoke 'core_PCA_write' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_write'."
"Message",Normal,"          P/Invoke 'core_PCA_read' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_PCA_read'."
"Message",Normal,"          P/Invoke 'core_RNG_fill' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_RNG_fill'."
"Message",Normal,"          P/Invoke 'core_RNG_gaussian' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_RNG_gaussian'."
"Message",Normal,"          P/Invoke 'core_SVD_new1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_new1'."
"Message",Normal,"          P/Invoke 'core_SVD_new2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_new2'."
"Message",Normal,"          P/Invoke 'core_SVD_delete' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_delete'."
"Message",Normal,"          P/Invoke 'core_SVD_operatorThis' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_operatorThis'."
"Message",Normal,"          P/Invoke 'core_SVD_backSubst' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_backSubst'."
"Message",Normal,"          P/Invoke 'core_SVD_static_compute1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_static_compute1'."
"Message",Normal,"          P/Invoke 'core_SVD_static_compute2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_static_compute2'."
"Message",Normal,"          P/Invoke 'core_SVD_static_backSubst' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_static_backSubst'."
"Message",Normal,"          P/Invoke 'core_SVD_static_solveZ' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_static_solveZ'."
"Message",Normal,"          P/Invoke 'core_SVD_u' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_u'."
"Message",Normal,"          P/Invoke 'core_SVD_w' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_w'."
"Message",Normal,"          P/Invoke 'core_SVD_vt' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_SVD_vt'."
"Message",Normal,"          P/Invoke 'core_LDA_new1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_new1'."
"Message",Normal,"          P/Invoke 'core_LDA_new2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_new2'."
"Message",Normal,"          P/Invoke 'core_LDA_delete' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_delete'."
"Message",Normal,"          P/Invoke 'core_LDA_save_String' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_save_String'."
"Message",Normal,"          P/Invoke 'core_LDA_load_String' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_load_String'."
"Message",Normal,"          P/Invoke 'core_LDA_save_FileStorage' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_save_FileStorage'."
"Message",Normal,"          P/Invoke 'core_LDA_load_FileStorage' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_load_FileStorage'."
"Message",Normal,"          P/Invoke 'core_LDA_compute' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_compute'."
"Message",Normal,"          P/Invoke 'core_LDA_project' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_project'."
"Message",Normal,"          P/Invoke 'core_LDA_reconstruct' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_reconstruct'."
"Message",Normal,"          P/Invoke 'core_LDA_eigenvectors' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_eigenvectors'."
"Message",Normal,"          P/Invoke 'core_LDA_eigenvalues' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_eigenvalues'."
"Message",Normal,"          P/Invoke 'core_LDA_subspaceProject' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_subspaceProject'."
"Message",Normal,"          P/Invoke 'core_LDA_subspaceReconstruct' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_LDA_subspaceReconstruct'."
"Message",Normal,"          P/Invoke 'core_FileNode_new1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_new1'."
"Message",Normal,"          P/Invoke 'core_FileNode_delete' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_delete'."
"Message",Normal,"          P/Invoke 'core_FileNode_operatorThis_byString' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_operatorThis_byString'."
"Message",Normal,"          P/Invoke 'core_FileNode_operatorThis_byInt' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_operatorThis_byInt'."
"Message",Normal,"          P/Invoke 'core_FileNode_type' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_type'."
"Message",Normal,"          P/Invoke 'core_FileNode_empty' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_empty'."
"Message",Normal,"          P/Invoke 'core_FileNode_isNone' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_isNone'."
"Message",Normal,"          P/Invoke 'core_FileNode_isSeq' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_isSeq'."
"Message",Normal,"          P/Invoke 'core_FileNode_isMap' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_isMap'."
"Message",Normal,"          P/Invoke 'core_FileNode_isInt' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_isInt'."
"Message",Normal,"          P/Invoke 'core_FileNode_isReal' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_isReal'."
"Message",Normal,"          P/Invoke 'core_FileNode_isString' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_isString'."
"Message",Normal,"          P/Invoke 'core_FileNode_isNamed' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_isNamed'."
"Message",Normal,"          P/Invoke 'core_FileNode_name' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_name'."
"Message",Normal,"          P/Invoke 'core_FileNode_size' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_size'."
"Message",Normal,"          P/Invoke 'core_FileNode_toInt' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_toInt'."
"Message",Normal,"          P/Invoke 'core_FileNode_toFloat' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_toFloat'."
"Message",Normal,"          P/Invoke 'core_FileNode_toDouble' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_toDouble'."
"Message",Normal,"          P/Invoke 'core_FileNode_toString' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_toString'."
"Message",Normal,"          P/Invoke 'core_FileNode_toMat' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_toMat'."
"Message",Normal,"          P/Invoke 'core_FileNode_begin' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_begin'."
"Message",Normal,"          P/Invoke 'core_FileNode_end' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_end'."
"Message",Normal,"          P/Invoke 'core_FileNode_readRaw' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_readRaw'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_int' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_int'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_float' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_float'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_double' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_double'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_String' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_String'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Mat' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Mat'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_SparseMat' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_SparseMat'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_vectorOfKeyPoint' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_vectorOfKeyPoint'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_vectorOfDMatch' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_vectorOfDMatch'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Range' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Range'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_KeyPoint' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_KeyPoint'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_DMatch' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_DMatch'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Point2i' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Point2i'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Point2f' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Point2f'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Point2d' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Point2d'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Point3i' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Point3i'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Point3f' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Point3f'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Point3d' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Point3d'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Size2i' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Size2i'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Size2f' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Size2f'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Size2d' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Size2d'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Rect2i' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Rect2i'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Rect2f' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Rect2f'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Rect2d' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Rect2d'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Scalar' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Scalar'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec2i' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec2i'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec3i' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec3i'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec4i' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec4i'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec6i' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec6i'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec2d' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec2d'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec3d' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec3d'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec4d' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec4d'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec6d' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec6d'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec2f' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec2f'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec3f' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec3f'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec4f' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec4f'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec6f' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec6f'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec2b' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec2b'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec3b' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec3b'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec4b' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec4b'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec6b' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec6b'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec2s' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec2s'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec3s' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec3s'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec4s' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec4s'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec6s' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec6s'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec2w' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec2w'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec3w' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec3w'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec4w' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec4w'."
"Message",Normal,"          P/Invoke 'core_FileNode_read_Vec6w' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNode_read_Vec6w'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_new1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_new1'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_delete' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_delete'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_operatorAsterisk' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_operatorAsterisk'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_operatorIncrement' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_operatorIncrement'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_operatorPlusEqual' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_operatorPlusEqual'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_readRaw' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_readRaw'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_operatorEqual' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_operatorEqual'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_operatorMinus' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_operatorMinus'."
"Message",Normal,"          P/Invoke 'core_FileNodeIterator_operatorLessThan' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileNodeIterator_operatorLessThan'."
"Message",Normal,"          P/Invoke 'core_FileStorage_new1' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_new1'."
"Message",Normal,"          P/Invoke 'core_FileStorage_new2' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_new2'."
"Message",Normal,"          P/Invoke 'core_FileStorage_delete' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_delete'."
"Message",Normal,"          P/Invoke 'core_FileStorage_open' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_open'."
"Message",Normal,"          P/Invoke 'core_FileStorage_isOpened' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_isOpened'."
"Message",Normal,"          P/Invoke 'core_FileStorage_releaseAndGetString' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_releaseAndGetString'."
"Message",Normal,"          P/Invoke 'core_FileStorage_getFirstTopLevelNode' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_getFirstTopLevelNode'."
"Message",Normal,"          P/Invoke 'core_FileStorage_root' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_root'."
"Message",Normal,"          P/Invoke 'core_FileStorage_indexer' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_indexer'."
"Message",Normal,"          P/Invoke 'core_FileStorage_writeRaw' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_writeRaw'."
"Message",Normal,"          P/Invoke 'core_FileStorage_writeComment' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_writeComment'."
"Message",Normal,"          P/Invoke 'core_FileStorage_getDefaultObjectName' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_getDefaultObjectName'."
"Message",Normal,"          P/Invoke 'core_FileStorage_elname' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_elname'."
"Message",Normal,"          P/Invoke 'core_FileStorage_startWriteStruct' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_startWriteStruct'."
"Message",Normal,"          P/Invoke 'core_FileStorage_endWriteStruct' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_endWriteStruct'."
"Message",Normal,"          P/Invoke 'core_FileStorage_state' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_state'."
"Message",Normal,"          P/Invoke 'core_FileStorage_write_int' with [DllImport(ExactSpelling=true)] resolved to 'OpenCvSharpExtern!core_FileStorage_write_int'."
